id,en_sent,en_amr,cn_sent,cn_amr,fa_sent,fa_amr
950,""" What planet is this on which I have come down ? "" asked the little prince .",( / : arg0 ( / : mod ( / ) ) : arg1 ( / : ( / : arg1 : ( / ) ) : ( / amr-unknown ) ) ),“ 我 落 在 什么 行星 上 ？ ” 小 王子 问道 。,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : arg1 ( ) ( / : arg1 ( ) ( / ) : ( ) ( / : mod ( ) ( / amr-unknown ) ) : ( ) ( / ) ) ),شازده کوچولو پرسيد: من بر کدام سياره افتاده‌ام؟,( / : arg0 ( / : mod ( / ) ) : arg1 ( / : arg1 : ( / : ( / amr-unknown ) ) ) )
951,""" This is the Earth ; this is Africa , "" the snake answered .",( / : arg0 ( / ) : ( / : ( / : : ( / : ) : ( / ) ) : ( / : : ( / : ) : ( / ) ) ) ),“ 在 地球 上 ， 在 非洲 。 ” 蛇 回答 道 。,( / : arg0 ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ),مار گفت: بر زمين، در خاک آفريقا.,( / : arg0 ( / ) : ( / : ( / : : ( / : ) ) : ( / : : ( / : ) ) ) )
952,""" Ah !",( / : mode expressive ),“ 啊 ！,( / : ( ) ( / : mode ( ) ( / expressive ) ) ),- آه...,( / : mode expressive )
953,"Then there are no people on the Earth ? """,( / : : polarity - : ( / : : ( / : op1 ) ) ),… 怎么 ， 难道 说 地球 上 没有 人 吗 ？ ”,( / : ( ) ( / : op1 ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : polarity ( ) ( / - ) : ( ) ( / ) ) : ( ) ( / ) ) ),پس کسی در زمين نيست؟,( / : polarity - : polarity ( / ) : ( / : : ( / : op1 ) ) )
954,""" This is the desert .",( / : domain ( / ) ),“ 这里 是 沙漠 ，,( / : ( ) ( / : domain ( ) ( / ) ) ),مار گفت: اينجا بيابان است,( / : ( / ) : ( / : domain ( / ) ) )
955,There are no people in the desert .,( / : polarity - : ( / ) ),沙漠 中 没有 人 。,( / : ( ) ( / ) : ( ) ( / ) : polarity ( ) ( / - ) ),کسی در بيابان پيدا نمی‌شود،,( / : polarity - : ( / ) )
956,"The Earth is large , "" said the snake .",( / : ( / ) : ( / : ( / : : ( / : ) ) ) ),地球 是 很 大 的 。 ” 蛇 说 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),زمين بزرگ است.,( / : ( / : : ( / : ) ) )
957,"The little prince sat down on a stone , and raised his eyes toward the sky .",( / : ( / : arg1 ( / : mod ( / ) ) : ( / ) : ( / ) ) : ( / : arg0 : arg1 ( / : ) : ( / ) ) ),小 王子 坐 在 一 块 石头 上 ， 抬眼 望 着 天空 ，,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : ( ) ( / ) : arg1 ( ) ( / ) : ( ) ( / ) : ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),شازده کوچولو بر سر سنگی نشست، سر به آسمان برداشت,( / : ( / : arg1 ( / : mod ( / ) ) : ( / : ( / ) ) ) : ( / : arg0 : arg1 ( / : ) : ( / ) ) )
958,""" I wonder , "" he said , "" whether the stars are set alight in heaven so that one day each one of us may find his own again ...",( / : arg0 ( / ) : arg1 ( / : arg0 : arg1 ( / : : arg1 ( / ) : ( / ) : purpose ( / : arg0 ( / : mod ( / ) ) : arg1 ( / : poss ) : time ( / : mod ( / ) ) : mod ( / ) : ( / ) ) ) ) ),说道 ： “ 我 捉摸 这些 星星 闪闪发亮 是否 为了 让 每 个 人 将来 有 一 天 都 能 重新 找到 自己 的 星球 。,( / : arg1 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : arg1 ( ) ( / : arg0 ( ) ( / : mod ( ) ( / ) ) : purpose ( ) ( / : arg1 ( ) ( / : mod ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : arg0 ( ) ( / : arg1 ( ) ( / : poss ( ) ( / ) ) : mod ( ) ( / ) ) : mod ( ) ( / ) : time ( ) ( / ) : time ( ) ( / ) ) ) ) ) ) ),او گفت: من فکر می‌کنم نکند روشنی ستارگان برای اين است که هر کس بتواند روزی ستاره خود را پيدا کند.,( / : arg0 ( / ) : arg1 ( / : arg0 : arg1 ( / : arg1 ( / ) : purpose ( / : arg0 ( / : mod ( / ) ) : arg1 ( / : arg0 : arg1 ( / : poss ) : time ( / ) ) ) ) : ( / ) ) )
959,Look at my planet .,( / : : ( / ) : arg1 ( / : ( / ) ) ),看 ， 我 那 颗 行星 。,( / : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),تو به سياره من نگاه کن.,( / : : ( / ) : arg1 ( / : ( / ) ) )
960,It is right there above us .,( / : ( / ) : ( / : mod ( / ) : ( / : ( / ) ) ) ),它 恰好 在 我们 头顶 上 …,( / : ( ) ( / : ( ) ( / ) ) : mod ( ) ( / ) ),درست بالای سر ما است...,( / : ( / : ( / : ( / ) ) : mod ( / ) ) )
961,"But how far away it is ! """,( / : arg2 ( / : ( / ) : ( / ) : degree ( / ) ) ),可是 ， 它 离 我们 好 远 哟 ！ ”,( / : ( ) ( / : arg2 ( ) ( / : ( ) ( / ) : ( ) ( / ) : arg2 ( ) ( / : degree ( ) ( / ) ) : ( ) ( / ) ) ) ),ولی چقدر دور است!...,( / : arg2 ( / : degree ( / ) ) )
962,""" It is beautiful , "" the snake said .",( / : arg0 ( / ) : arg1 ( / : arg1 ( / ) ) ),“ 它 很 美 。 ” 蛇 说 ，,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) ) ),مار گفت: چقدر هم زيباست!,( / : arg0 ( / ) : arg1 ( / : ( / ) ) )
963,""" What has brought you here ? """,( / : arg0 ( / amr-unknown ) : arg1 ( / ) : ( / ) ),“ 你 到 这里 来 干 什么 呢 ？ ”,( / : arg1 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / ) : ( ) ( / amr-unknown ) : ( ) ( / ) ) ),تو اينجا آمده‌ای چه بکنی؟,( / : arg1 ( / ) : ( / ) : ( / : arg0 : arg1 ( / amr-unknown ) ) )
964,""" I have been having some trouble with a flower , "" said the little prince .",( / : arg0 ( / : mod ( / ) ) : arg1 ( / : arg0 : arg1 ( / : arg0 ( / ) : mod ( / ) ) ) ),“ 我 和 一 朵 花 闹 了 别扭 。 ” 小 王子 说 。,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : arg1 ( ) ( / : arg0 ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / ) : arg1 ( ) ( / ) ) ),شازده کوچولو گفت: با گلی حرفم شده است.,( / : arg0 ( / : mod ( / ) ) : arg1 ( / : arg0 : arg1 ( / ) ) )
965,""" Ah ! "" said the snake .",( / : arg0 ( / ) : arg1 ( / ) ),“ 啊 ！ ” 蛇 说道 。,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : ( ) ( / ) ) ),مار گفت: آه!,( / : arg0 ( / ) : arg1 ( / : ) )
966,And they were both silent .,( / : ( / : ( / : mod ( / ) ) ) ),于是 他们 都 沉默 下来 。,( / : ( ) ( / : ( ) ( / ) : mod ( ) ( / ) ) ),و هر دو خاموش ماندند.,( / : ( / : ( / : mod ( / ) ) : ( / ) ) )
967,""" Where are the men ? "" the little prince at last took up the conversation again .",( / : ( / : arg0 ( / : mod ( / ) ) : arg1 ( / ) : mod ( / ) : ( / ) ) : ( / : arg1 ( / ) : ( / amr-unknown ) ) ),“ 人 在 什么 地方 ？ ” 小 王子 终于 又 开 了 腔 。,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : mod ( ) ( / ) : mod ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / : ( ) ( / : mod ( ) ( / amr-unknown ) ) : ( ) ( / ) ) ),آخر شازده کوچولو پرسيد: پس آدمها کجا هستند؟,( / : arg0 ( / : mod ( / ) ) : arg1 ( / : arg1 ( / ) : ( / amr-unknown ) ) : ( / ) )
968,""" It is a little lonely in the desert ... """,( / : ( / : ( / ) ) : ( / ) ),“ 在 沙漠 上 ， 真 有点 孤独 … ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),آدم در بيابان احساس تنهايی می‌کند...,( / : ( / ) : ( / ) : ( / ) )
969,""" It is also lonely among men , "" the snake said .",( / : arg0 ( / ) : arg1 ( / : ( / : arg2 ( / : ( / ) ) ) : mod ( / ) ) ),“ 到 了 有 人 的 地方 ， 也 一样 孤独 。 ” 蛇 说 。,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : arg1 ( ) ( / : arg1 ( ) ( / : ( ) ( / : arg1 ( ) ( / ) ) ) : ( ) ( / ) ) : arg2 ( ) ( / : mod ( ) ( / ) : mod ( ) ( / ) ) ) ),مار گفت: با آدمها نيز آدم احساس تنهايی می‌کند.,( / : arg0 ( / ) : arg1 ( / : arg0 ( / ) : arg1 ( / ) : arg2 ( / ) : mod ( / ) ) )
970,The little prince gazed at him for a long time .,( / : arg0 ( / : mod ( / ) ) : arg1 ( / ) : ( / ) ),小 王子 长 时间 地 看 着 蛇 。,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : ( ) ( / ) : arg1 ( ) ( / ) : ( ) ( / : mod ( ) ( / ) ) ),شازده کوچولو مدت زيادی به مار خيره شد.,( / : arg0 ( / : mod ( / ) ) : arg1 ( / ) : ( / : ( / ) ) )
971,""" You are a funny animal , "" he said at last .",( / : arg0 ( / ) : arg1 ( / : mod ( / ) : domain ( / ) ) : ( / ) ),“ 你 是 个 奇怪 的 动物 ， 小 王子 终于 说道 。,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : mod ( ) ( / ) : arg1 ( ) ( / : mod ( ) ( / ) : domain ( ) ( / ) : ( ) ( / ) ) ),آخر به او گفت:تو چه حيوان مضحکی هستی!,( / : arg0 ( / ) : arg1 ( / : mod ( / : ( / ) ) : domain ( / ) ) : : ( / ) )
972,""" You are no thicker than a finger ... """,( / : arg1 ( / ) : ( / : ) : ( / ) ),细 得 象 个 手指头 … 。 ”,( / : arg1 ( ) ( / : ( ) ( / : arg1 ( ) ( / : ( ) ( / ) ) ) ) ),مثل انگشت باريکی...,( / : arg1 ( / ) : ( / ) : ( / ) : ( / ) )
973,""" But I am more powerful than the finger of a king , "" said the snake .",( / : arg0 ( / ) : arg1 ( / : arg2 ( / : arg1 ( / ) : ( / ) : ( / : part-of ( / ) ) ) ) ),“ 但 我 比 一 个 国王 的 手指 更 有 威力 。 ” 蛇 说道 。,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : arg2 ( ) ( / : arg1 ( ) ( / ) : arg0 ( ) ( / ) : ( ) ( / : part-of ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / ) ) ) ),مار گفت: ولی من از انگشت پادشاه تواناترم.,( / : arg0 ( / ) : arg1 ( / : arg2 ( / : ( / : arg2 ( / ) : ( / ) : ( / : part-of ( / ) ) ) ) ) )
974,The little prince smiled .,( / : arg0 ( / : mod ( / ) ) ),小 王子 微笑 着 说 ：,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : arg0 ( ) ( / ) ) ),شازده کوچولو تبسمی کرد:,( / : arg0 ( / : mod ( / ) ) )
975,""" You are not very powerful .",( / : ( / ) : degree ( / : polarity - ) ),“ 你 并不 那么 有 威力 … …,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : degree ( ) ( / ) : polarity ( ) ( / - ) ) ),- تو خيلی توانا نيستی...,( / : ( / ) : degree ( / : polarity - ) )
976,You have n't even any feet .,( / : polarity - : ( / ) : arg1 ( / : ( / ) ) : ( / ) ),你 连 脚 都 没有 … …,( / : ( ) ( / ) : arg1 ( ) ( / ) : polarity ( ) ( / - ) ),تو که پنجه نداری...,( / : ( / : polarity - : arg1 ( / ) ) )
977,"You can not even travel ... """,( / : : arg1 ( / : arg0 ( / ) ) : mod ( / ) ),你 甚至 都 不 能 旅行 … ”,( / : arg1 ( ) ( / : arg0 ( ) ( / : arg0 ( ) ( / ) ) : ( ) ( / ) : mod ( ) ( / ) : mod ( ) ( / ) ) ),حتی به سفر هم نمی‌توانی بروی...,( / : arg0 ( / ) : arg1 ( / : arg1 : ( / ) : mod ( / ) ) : mod ( / ) )
978,""" I can carry you farther than any ship could take you , "" said the snake .",( / : arg0 ( / ) : arg1 ( / : arg1 ( / : arg0 : arg1 ( / ) : ( / : ( / ) : ( / : arg0 ( / : ( / ) ) : arg1 ) ) ) ) ),“ 我 可以 把 你 带到 很 远 的 地方 去 ， 比 一 只 船 能 去 的 地方 还 要 远 。 ” 蛇 说道 。,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : ( ) ( / : arg0 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : arg0 ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ) : arg0 ( ) ( / ) ) ) ),مار گفت: من می‌توانم تو را از کشتی‌ها هم دورتر ببرم.,( / : arg0 ( / ) : arg1 ( / : arg0 : arg1 ( / : arg0 : arg1 ( / ) : ( / : ( / : arg1 ( / ) : ( / ) : ( / : ( / : arg0 ( / ) : arg1 ) ) ) ) ) ) )
979,"He twined himself around the little prince 's ankle , like a golden bracelet .",( / : arg0 ( / ) : arg1 : ( / : part-of ( / : mod ( / ) ) ) : manner ( / : ( / : ( / ) ) ) ),蛇 就 盘结 在 小 王子 的 脚腕子 上 ， 象 一 只 金 镯子 。,( / : arg0 ( ) ( / ) : mod ( ) ( / ) : arg1 ( ) ( / : part-of ( ) ( / : mod ( ) ( / ) ) ) : manner ( ) ( / : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) : mod ( ) ( / ) ) ) ),و مانند خلخال طلا به دور قوزک شازده کوچولو پيچيد.,( / : arg0 ( / ) : arg1 : ( / : part-of ( / : mod ( / ) ) ) : manner ( / : ( / : ( / ) ) ) )
980,""" Whomever I touch , I send back to the earth from whence he came , "" the snake spoke again .",( / : arg0 ( / ) : arg1 ( / : arg0 : arg1 ( / : arg1-of ( / : arg0 ) : mod ( / ) ) : arg2 ( / : ( / : ( / : arg1 ) ) ) ) : mod ( / ) ),“ 被 我 碰触 的 人 ， 我 就 把 他 送回 老家 去 。 ”,( / : arg1 ( ) ( / : arg0 ( ) ( / ) : mod ( ) ( / ) : arg2 ( ) ( / ) : arg1 ( ) ( / : ( ) ( / : arg1 ( ) ( / : arg1-of ( ) ( / : arg0 ( ) ( / ) ) ) ) ) ) ),باز گفت: من هر کس را لمس کنم، او را به خاکی که از آن بيرون آمده است بازمی‌گردانم.,( / : arg0 ( / ) : arg1 ( / : arg0 ( / ) : arg1 ( / : mod ( / ) : arg1-of ( / : arg0 ) ) : arg2 ( / : ( / : arg1 ) ) ) : mod ( / ) )
981,""" But you are innocent and true , and you come from a star ... """,( / : arg2 ( / : ( / : ( / : arg1 ( / ) ) : ( / : arg1 ) ) : ( / : arg1 : ( / ) ) ) ),蛇 还 说 ， “ 可是 你 是 纯洁 的 ， 而且 是 从 另 一 个 星球 上 来 的 … ”,( / : ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / : arg2 ( ) ( / : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : arg2 ( ) ( / : ( ) ( / ) : arg2 ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ) ) ),ولی تو پاکی و از ستاره فرود آمده‌ای...,( / : arg2 ( / : ( / : ( / ) ) : ( / : arg1 : ( / ) ) ) )
982,The little prince made no reply .,( / : arg0 ( / : mod ( / ) ) : polarity - ),小 王子 什么 也 没有 回答 。,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : ( ) ( / ) : mod ( ) ( / ) : polarity ( ) ( / - ) ),شازده کوچولو جواب نداد.,( / : polarity - : arg0 ( / : mod ( / ) ) )
983,""" You move me to pity - - you are so weak on this Earth made of granite , "" the snake said .",( / : ( / ) : arg1 ( / : : arg1 ( / ) : ( / : ( / : arg1 : ( / ) : ( / : : ( / : ) : ( / ) : mod ( / ) ) ) ) ) ),“ 在 这 个 花岗石 的 地球 上 ， 你 这么 弱小 ， 我 很 可怜 你 。,( / : arg1 ( ) ( / : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : mod ( ) ( / ) : mod ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) : arg1 ( ) ( / ) : ( ) ( / ) ) ) ),- دلم به حال تو که موجودی چنين ضعيف بر اين زمين خارايی هستی، می‌سوزد.,( / : arg1 ( / : ( / ) ) : ( / : mod ( / : mod ( / ) : mod ( / ) ) : ( / : ( / : mod ( / ) : mod ( / ) ) ) ) )
984,""" I can help you , some day , if you grow too homesick for your own planet .",( / : arg1 ( / : arg0 ( / ) : arg1 ( / ) : time ( / : ( / ) ) ) : condition ( / : arg1 : arg2 ( / : ( / : ) : degree ( / ) : ) ) ),如果 你 非常 怀念 你 的 星球 ， 那时 我 可以 帮助 你 。,( / condition : arg1 ( ) ( / : arg0 ( ) ( / ) : degree ( ) ( / ) : arg1 ( ) ( / : ( ) ( / ) ) ) : arg2 ( ) ( / : arg0 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / ) ) : time ( ) ( / ) ) ),اگر روزی دلت خيلی برای سياره‌ات تنگ شد، من می‌توانم به تو کمک کنم.,( / : arg0 ( / ) : arg1 ( / : arg0 : arg1 ( / ) ) : condition ( / : arg1 : arg2 ( / : ) : time ( / ) : degree ( / ) ) )
985,"I can - - """,( / : ( / : arg0 ( / ) ) ),我 可以 … ”,( / : ( ) ( / : arg0 ( ) ( / ) ) ),من می‌توانم...,( / : arg0 ( / ) )
986,""" Oh !",( / : mode expressive ),“ 啊 ！,( / : ( ) ( / : mode ( ) ( / expressive ) ) ),شازده کوچولو گفت: اوه!,( / : ( / : ( / ) ) : ( / : mode expressive ) )
987,"I understand you very well , "" said the little prince .",( / : arg0 ( / : mod ( / ) ) : ( / : arg0 : ( / ) : mod ( / : degree ( / ) ) ) ),我 很 明白 你 的 意思 。 ” 小 王子 说 ，,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : degree ( ) ( / ) ) ),من بسيار خوب فهميدم.,( / : arg0 ( / ) : mod ( / : degree ( / ) ) )
988,""" But why do you always speak in riddles ? """,( / : arg2 ( / : arg0 ( / ) : arg1 ( / ) : ( / ) : ( / amr-unknown ) ) ),“ 但是 你 为什么 说话 总是 象 让 人 猜 谜语 似的 ？ ”,( / : arg1 ( ) ( / : arg2 ( ) ( / : ( ) ( / amr-unknown ) : arg0 ( ) ( / ) : ( ) ( / : arg1 ( ) ( / : arg1 ( ) ( / ) : arg2 ( ) ( / : arg1 ( ) ( / ) : arg0 ( ) ( / ) ) ) : ( ) ( / ) ) ) : ( ) ( / ) ) ),ولی تو چرا هميشه با رمز حرف می‌زنی؟,( / : arg2 ( / : arg0 ( / ) : arg1 ( / ) : ( / ) : ( / amr-unknown ) ) )
989,""" I solve them all , "" said the snake .",( / : arg0 ( / ) : arg1 ( / : arg0 : arg1 ( / : mod ( / ) ) ) ),“ 这些 谜语 我 都 能 解开 的 。 ” 蛇 说 。,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : mod ( ) ( / ) : arg0 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : mod ( ) ( / ) ) ) : ( ) ( / ) ) ),مار گفت: من همه رمزها را می‌گشايم.,( / : arg0 ( / ) : arg1 ( / : arg0 : arg1 ( / : mod ( / ) ) ) )
990,And they were both silent .,( / : ( / : ( / : mod ( / ) ) ) ),于是 他们 又 都 沉默 起来 。,( / : ( ) ( / : ( ) ( / ) : mod ( ) ( / ) : mod ( ) ( / ) ) ),و هر دو خاموش شدند.,( / : ( / : ( / : mod ( / ) ) ) )
991,Chapter 18 .,( / ),XVIII 。,( / ),فصل ۱۸,( / )
992,The little prince crossed the desert and met with only one flower .,( / : ( / : arg0 ( / : mod ( / ) ) : arg1 ( / ) ) : ( / : arg0 : arg1 ( / : quant 1 ) : mod ( / ) ) ),小 王子 穿过 沙漠 。 他 只 见 过 一 朵 花 ，,( / : ( ) ( / : arg0 ( ) ( / : mod ( ) ( / ) ) : arg1 ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : arg0 ( ) ( / ) : mod ( ) ( / ) : arg1 ( ) ( / : quant ( ) ( / 1 ) : ( ) ( / ) ) ) ),شازده کوچولو از بيابان گذشت و جز به يک گل، به چيزی برنخورد.,( / : ( / : arg0 ( / : mod ( / ) ) : arg1 ( / ) ) : ( / : arg0 : arg1 ( / : quant 1 ) : mod ( / ) ) )
993,"It was a flower with three petals , a flower of no account at all .",( / : arg0-of ( / : arg1 ( / : quant 3 ) ) : mod ( / : ) : ( / ) ),一 个 有 着 三 枚 花瓣 的 花朵 ， 一 朵 很 不 起眼 的 小花 …,( / : ( ) ( / : quant ( ) ( / ) : ( ) ( / ) : arg0-of ( ) ( / : ( ) ( / ) : arg1 ( ) ( / : quant ( ) ( / 3 ) : ( ) ( / ) ) ) ) : ( ) ( / : quant ( ) ( / ) : ( ) ( / ) : mod ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),گلی که سه گلبرگ داشت،‌ گلی ناچيز...,( / : arg0-of ( / : arg1 ( / : quant 3 ) ) : mod ( / ) )
994,""" Good morning , "" said the little prince .",( / : arg0 ( / : mod ( / ) ) : arg1 ( / : ( / ) ) ),“ 你 好 。 ” 小 王子 说 。,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : arg1 ( ) ( / : arg0 ( ) ( / ) ) ),شازده کوچولو گفت: سلام.,( / : arg0 ( / : mod ( / ) ) : arg1 ( / : arg0 ) )
995,""" Good morning , "" said the flower .",( / : arg0 ( / ) : arg1 ( / : ( / ) ) ),“ 你 好 。 ” 花 说 。,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : arg0 ( ) ( / ) ) ),گل گفت: سلام.,( / : arg0 ( / ) : arg1 ( / : arg0 ) )
996,""" Where are the men ? "" the little prince asked , politely .",( / : arg0 ( / : mod ( / ) ) : arg1 ( / : arg1 ( / ) : ( / amr-unknown ) ) : manner ( / ) ),“ 人 在 什么 地方 ？ ” 小 王子 有 礼貌 地 问道 。,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : manner ( ) ( / : arg1 ( ) ( / ) : arg0 ( ) ( / ) ) : arg1 ( ) ( / : ( ) ( / : mod ( ) ( / amr-unknown ) ) : ( ) ( / ) ) ),شازده کوچولو با ادب پرسيد: آدمها کجا هستند؟,( / : arg0 ( / : mod ( / ) ) : arg1 ( / : arg1 ( / ) : ( / amr-unknown ) ) : manner ( / ) )
997,The flower had once seen a caravan passing .,( / : : arg0 ( / ) : arg1 ( / : arg0 ( / ) ) ),有 一 天 ， 花 曾 看见 一 支 骆驼 商队 走 过 ：,( / : arg0 ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / : arg0 ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ),گل يک روز کاروانی را در حال عبور ديده بود.,( / : arg0 ( / ) : arg1 ( / : ( / ) ) : ( / ) )
998,""" Men ? "" she echoed .",( / : ( / ) : arg1 ( / : ) ),“ 人 吗 ？,( / : arg1 ( ) ( / : ( ) ( / ) ) ),گفت: آدمها؟,( / : ( / ) : arg1 ( / : ( / ) ) )
999,""" I think there are six or seven of them in existence .",( / : arg0 ( / ) : arg1 ( / : arg1 ( / : quant ( / : op1 6 : op2 7 ) ) ) ),我 想 大约 有 六七 个 人 ，,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : arg1 ( ) ( / : quant ( ) ( / : op1 ( ) ( / 6 ) : op2 ( ) ( / 7 ) ) : ( ) ( / ) ) : ( ) ( / ) ) ),گمان می‌کنم شش‌ هفت‌تايی باشند.,( / : arg0 ( / ) : arg1 ( / : quant ( / : op1 6 : op2 7 ) ) )
1000,"I saw them , several years ago .",( / : arg0 ( / ) : arg1 ( / ) : time ( / : op1 ( / ) : quant ( / : op1 ( / temporal-quantity : quant 1 : unit ( / ) ) ) ) ),几 年 前 ， 我 瞅见 过 他们 。,( / : arg0 ( ) ( / ) : arg1 ( ) ( / ) : ( ) ( / ) : time ( ) ( / : op1 ( ) ( / ) : quant ( ) ( / : op1 ( ) ( / temporal-quantity : quant ( ) ( / 1 ) : unit ( ) ( / ) ) ) ) ),من ايشان را سالها پيش ديدم.,( / : arg0 ( / ) : arg1 ( / ) : time ( / : op1 ( / ) : quant ( / : op1 ( / temporal-quantity : quant 1 : unit ( / ) ) ) ) )
1001,But one never knows where to find them .,( / : arg2 ( / : ( / : ( / : arg2 ( / ) ) ) : arg1 ( / : : arg1 ( / ) : ( / ) ) : ( / : polarity - ) ) ),可是 ， 从来 不 知道 到 什么 地方 去 找 他们 。,( / : arg2 ( ) ( / : arg1 ( ) ( / : arg1 ( ) ( / : ( ) ( / ) ) : ( ) ( / : arg1 ( ) ( / ) ) ) : polarity ( ) ( / - ) : ( ) ( / ) ) ),ولی هيچ معلوم نيست کجا می‌شود گيرشان آورد.,( / : ( / : polarity - : ( / ) : ( / : arg2 ( / : arg1 ( / ) : ( / ) ) ) ) )
