id,en_sent,en_amr,cn_sent,cn_amr,fa_sent,fa_amr
621,After five minutes of this exercise the little prince grew tired of the game 's monotony .,( / : ( / : ( / ) ) : ( / : ( / ) ) : ( / : ( / : ( / : : ( / ) ) ) ) ),小 王子 这样 做 了 五 分钟 ， 之后 对 这 种 单调 的 把戏 有点 厌倦 了 ，,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),پس از پنج دقيقه تمرين،‌ شازده کوچولو از يکنواختی بازی خسته شد,( / : ( / : ( / ) ) : ( / ) : ( / : ( / ) ) : ( / : ( / : ( / : : ( / ) ) ) ) )
622,""" And what should one do to make the hat come down ? "" he asked .",( / : ( / ) : ( / : ( / ) : ( / ) : ( / : : ( / : ( / ) : ( / ) ) ) ) ),说道 ： “ 要 想 叫 你 的 帽子 掉 下来 ， 该 怎么 做 呢 ？ ”,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ) ),او پرسيد: چه بايد کرد که کلاه از سرت بيافتد؟,( / : ( / ) : ( / : ( / : ( / ) : ( / : ( / ) : ( / : ( / ) ) ) ) ) )
623,But the conceited man did not hear him .,( / : ( / : ( / ) ) : ( / ) : ),可 这 回 爱 虚荣 者 听 不 进 他 的 话 ，,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / ) : ( ) ( / ) ) ),ولی خودپسند حرف او را نشنيد.,( / : : ( / ) : ( / : ( / ) ) )
624,Conceited people never hear anything but praise .,( / : : ( / : ( / ) ) : ( / : ( / ) ) : ( / ) ),因为 凡是 爱 虚荣 的 人 只 听 得 进 赞美 的 话 。,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ) ) ),خودپسندان بجز وصف خود هرگز چيزی نمی‌شنوند.,( / : : ( / ) : ( / : ( / : ) ) : ( / ) )
625,""" Do you really admire me very much ? "" he demanded of the little prince .",( / : ( / ) : ( / : : : : ( / : ( / ) ) : ( / ) ) : ( / : ( / ) ) ),他 问 小 王子 道 ： “ 你 真的 钦佩 我 吗 ？ ”,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),از شازده کوچولو پرسيد: راستی، من به نظر تو خيلی تعريف دارم؟,( / : ( / ) : ( / : : : ( / ) ) : ( / : ( / ) ) : ( / : ) )
626,""" What does that mean - - ' admire ' ? """,( / : ( / ) : ( / ) ),“ 钦佩 是 什么 意思 ？ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),شازده کوچولو پرسيد: تعريف يعنی چه؟,( / : ( / : ( / ) ) : ( / : ( / ) : ( / ) ) )
627,""" To admire mean that you regard me as the handsomest , the best - dressed , the richest , and the most intelligent man on this planet . """,( / : ( / ) : ( / : ( / ) : ( / ) : ( / : ( / : ( / ) ) : ( / : ( / : ( / ) ) ) : ( / : ( / ) ) : ( / : ( / ) ) : ( / : ( / ) ) ) ) ),“ 钦佩 么 ， 就 是 承认 我 是 星球 上 最 美 的 人 ， 服饰 最 好 的 人 ， 最 富有 的 人 ， 最 聪明 的 人 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) ) ) ) ),تعريف يعنی تو بپذيری که من زيباترين، خوش‌پوش‌ترين،‌ پولدارترين و باهوش‌ترين ساکن اين سياره هستم.,( / : ( / ) : ( / : ( / ) : ( / : ( / ) : ( / : ( / ) : ( / ) : ( / ) : ( / ) ) : ( / ) : ( / : ( / : ( / : ( / ) ) ) ) ) ) )
628,""" But you are the only man on your planet ! """,( / : ( / : ( / : ( / : ) ) : ( / ) ) ),“ 可 您 是 您 的 星球 上 唯一 的 人 呀 ！ ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / ) ) ),ولی تو که در اين سياره تنها هستی!,( / : ( / : ( / ) : ( / : ( / ) ) ) )
629,""" Do me this kindness .",( / : : ( / ) : ( / ) : ( / ) ),“ 让 我 高兴 吧 ，,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ),به هر حال تو دلخوشم کن,( / : : ( / ) : ( / ) : ( / ) )
630,"Admire me just the same . """,( / : : ( / ) : ( / ) : ( / : ( / ) ) ),请 你 还是 来 钦佩 我 吧 ！ ”,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ),از من تعريف کن!,( / : : ( / ) : ( / ) )
631,""" I admire you , "" said the little prince , shrugging his shoulders slightly , "" but what is there in that to interest you so much ? """,( / : ( / : ( / ) : ( / : ( / : ) : ( / ) ) ) : ( / : ( / : ( / ) : ( / ) ) : ( / : : : ( / : ( / ) ) : ( / : ( / ) ) ) ) ),小 王子 轻轻 地 耸了耸 肩膀 ， 说道 ： “ 我 钦佩 你 ， 可是 ， 这 有 什么 能 使 你 这样 感 兴趣 的 ？ ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ) ) ),شازده کوچولو کمی شانه بالا انداخت و گفت: من از تو تعريف می‌کنم، ولی اين به چه درد تو می‌خورد؟,( / : ( / : ( / : ( / ) ) : ( / : ) : ( / ) ) : ( / : : ( / : ( / : ( / ) : ( / ) ) : ( / : : ( / ) ) ) ) )
632,And the little prince went away .,( / : ( / : ( / : ( / ) ) : ( / ) ) ),于是 小 王子 就 走开 了 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ),و شازده کوچولو از آنجا رفت.,( / : ( / : ( / : ( / ) ) : ( / ) ) )
633,""" The grown - ups are certainly very odd , "" he said to himself , as he continued on his journey .",( / : ( / ) : ( / : ( / ) : ( / ) : ( / ) ) : : ( / : : ( / : ) ) ),小 王子 在 路上 自言自语 地 说 了 一 句 ： “ 这些 大人 ， 肯定 是 十分 古怪 的 。 ”,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ) ) : ( ) ( / ) : ( ) ( / ) ),"در بين راه با خود گفت: ""راستی که اين آدم‌بزرگها خيلی عجيبند!""",( / : ( / ) : ( / : ( / : ( / ) ) : ( / ) : ( / ) ) : : ( / : ( / ) ) )
634,Chapter 12 .,( / : ),XII 。,( / ),فصل ۱۲,( / : )
635,The next planet was inhabited by a tippler .,( / : ( / : ( / ) ) : ( / : ( / ) ) ),小 王子 所 访问 的 下 一 个 星球 上 住 着 一 个 酒鬼 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) ),در سياره بعدی ميخواره‌ای مسکن داشت.,( / : ( / ) : ( / : ( / ) ) )
636,"This was a very short visit , but it plunged the little prince into deep dejection .",( / : ( / : : ( / : ( / ) ) : ( / ) ) : ( / : ( / : ( / ) ) : ( / ) ) ),访问 时间 非常 短 ， 可是 它 却 使 小 王子 非常 忧伤 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ),اين ديدار بسيار کوتاه بود، ولی شازده کوچولو را در اندوهی بزرگ فرو برد.,( / : ( / : ( / ) : ( / : ( / ) ) ) : ( / : : ( / : ( / ) ) : ( / : ( / ) ) ) )
637,""" What are you doing there ? "" he said to the tippler , whom he found settled down in silence before a collection of empty bottles and also a collection of full bottles .",( / : ( / ) : ( / : : ( / ) : ( / ) ) : ( / : ( / ) : ( / : ) : ( / : ( / ) : ( / : ( / : ( / : ( / ) : ( / ) ) : ( / : ( / ) : ( / ) ) ) ) ) ) ),“ 你 在 干 什么 ？ ” 小 王子 问 酒鬼 ， 这个 酒鬼 默默 地 坐 在 那里 ， 面前 有 一 堆 酒瓶子 ， 有的 装 着 酒 ， 有的 是 空 的 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ) ) ) : ( ) ( / ) : ( ) ( / ) ) ),او که ميخواره را ساکت و خاموش در پشت تعداد زيادی بطری خالی و تعداد زيادی بطری پر ديد، پرسيد: - تو اينجا چه می‌کنی؟,( / : ( / : ( / : ( / : ( / : ( / ) : ( / ) ) ) : ( / : ( / : ( / : ( / ) : ( / : ( / ) ) ) : ( / : ( / ) : ( / : ( / ) ) ) ) ) ) ) : ( / : ( / ) : ( / ) : ( / ) ) )
638,""" I am drinking , "" replied the tippler , with a lugubrious air .",( / : ( / : ( / ) ) : ( / : ) : ( / ) ),“ 我 喝酒 。 ” 他 阴沉 忧郁 地 回答 道 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ),ميخواره گرفته و غمگين جواب داد: - می‌نوشم.,( / : ( / ) : ( / : ) : ( / : ( / ) : ( / ) ) )
639,""" Why are you drinking ? "" demanded the little prince .",( / : ( / : ( / ) ) : ( / : ( / ) : ( / : ( / ) ) ) ),“ 你 为什么 喝酒 ？ ” 小 王子 问道 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),شازده کوچولو از او پرسيد: - چرا می‌نوشی؟,( / : ( / : ( / ) ) : ( / : ( / ) : ( / : ) ) : ( / ) )
640,""" So that I may forget , "" replied the tippler .",( / : ( / : ( / ) ) : ( / : ( / : ( / : ) ) ) ),“ 为了 忘却 。 ” 酒鬼 回答 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ),ميخواره جواب داد: - برای فراموش کردن.,( / : ( / ) : ( / : ( / ) ) )
641,""" Forget what ? "" inquired the little prince , who already was sorry for him .",( / : ( / : ( / ) : ( / : ( / ) : ( / ) ) ) : ( / : : ( / ) ) : ),小 王子 已经 有些 可怜 酒鬼 。 他 问道 ： “ 忘却 什么 呢 ？ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ),شازده کوچولو که دلش به حال او سوخته بود، پرسيد: چه چيز را فراموش کنی؟,( / : ( / : ( / ) : ( / : ( / : ( / ) ) ) ) : ( / : : ( / ) ) )
642,""" Forget that I am ashamed , "" the tippler confessed , hanging his head .",( / : ( / : ( / ) : ( / : ( / : ) ) ) : ( / : : ( / : ) ) ),酒鬼 垂下 脑袋 坦白 道 ： “ 为了 忘却 我 的 羞愧 。 ”,( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),ميخواره که از خجلت سر به زير انداخته بود، اقرار کرد: فراموش کنم که شرمنده‌ام.,( / : ( / : ( / : ( / ) ) ) : ( / : : ( / : ) ) )
643,""" Ashamed of what ? "" insisted the little prince , who wanted to help him .",( / : ( / : ( / ) : ( / : ( / : : ( / ) ) ) ) : ( / : ( / ) ) ),“ 你 羞愧 什么 呢 ？ ” 小 王子 很 想 救助 他 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),شازده کوچولو که دلش می‌خواست کمکش کند، پرسيد: شرمنده از چه؟,( / : ( / : ( / ) : ( / : ( / : ( / : : ( / ) ) ) ) ) : ( / : ( / ) ) )
644,""" Ashamed of drinking ! """,( / : ( / ) ),“ 我 羞愧 我 喝酒 。 ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ),شرمنده از ميخوارگی!,( / : ( / ) )
645,"The tippler brought his speech to an end , and shut himself up in an impregnable silence .",( / : ( / : ( / : ( / ) ) : ( / : ) ) : ( / : : : ( / : ( / : ) : ) ) ),酒鬼 说完 以后 就 再 也 不 开口 了 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),ميخواره به يکباره مهر سکوت بر لب زد.,( / : ( / ) : ( / ) )
646,"And the little prince went away , puzzled .",( / : ( / : ( / : ( / ) : ( / ) ) : ( / ) ) ),小 王子 迷惑不解 地 离开 了 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ),و شازده کوچولو مات و متحير از آنجا رفت.,( / : ( / : ( / : ( / ) ) : ( / ) : ( / : ( / ) : ( / ) ) ) )
647,""" The grown - ups are certainly very , very odd , "" he said to himself , as he continued on his journey .",( / : ( / ) : ( / : ( / : ( / ) ) : ( / ) : ( / ) ) : : ( / : : ( / : ) ) ),在 旅途 中 ， 他 自言自语 地 说道 ： “ 这些 大人 确实 真 叫 怪 。 ”,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ),در بين راه با خود می‌گفت: راستی راستی که اين آدم‌بزرگها خيلی خيلی عجيبند!,( / : ( / ) : ( / : ( / : ( / ) ) : ( / : ( / ) ) : ( / ) ) : : ( / : ( / ) ) )
648,Chapter 13 .,( / : ),XIII 。,( / ),فصل ۱۳,( / : )
649,The fourth planet belonged to a businessman .,( / : ( / : ( / : ) ) : ( / ) ),第四 个 行星 是 一 个 实业家 的 星球 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ),سياره چهارم از آن مرد کارفرما بود.,( / : ( / : ( / : ) ) : ( / : ( / ) ) )
650,This man was so much occupied that he did not even raise his head at the little prince 's arrival .,( / : ( / : ( / ) ) : ( / : ( / ) ) : ( / : ( / : : ( / : ) : : ( / : ( / : ( / ) ) ) ) ) ),这个 人 忙 得 不可开交 ， 小 王子 到来 的 时候 ， 他 甚至 连 头 都 没有 抬 一下 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ),اين مرد آنقدر مشغول بود که حتی با ورود شازده کوچولو سربلند نکرد.,( / : ( / : ( / ) : ( / : : ( / : ) : ( / : ( / : ( / ) ) ) ) ) : ( / ) )
651,""" Good morning , "" the little prince said to him .",( / : ( / : ( / ) ) : ( / : ( / ) ) : ( / ) ),小 王子 对 他 说 ： “ 您 好 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ),شازده کوچولو به او گفت: سلام آقا,( / : ( / : ( / ) ) : ( / : : ( / ) ) : )
652,""" Your cigarette has gone out . """,( / : ( / : ( / ) ) ),您 的 烟卷 灭 了 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ),سيگارتان خاموش شده است.,( / : ( / : ( / ) )
653,""" Three and two make five .",( / : ( / : : ) : ),“ 三 加 二 等于 五 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ),- سه و دو میشه پنج،,( / : ( / : : ) : )
654,Five and seven make twelve .,( / : ( / : : ) : ),五 加 七 等于 十二 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ),پنج و هفت میشه دوازده.,( / : ( / : : ) : )
655,Twelve and three make fifteen .,( / : ( / : : ) : ),十二 加 三 等于 十五 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ),دوازده و سه میشه پانزده ...,( / : ( / : : ) : )
656,Good morning .,( / : ( / ) ),你 好 。,( / : ( ) ( / ) ),سلام...,( / )
657,FIfteen and seven make twenty - two .,( / : ( / : : ) : ),十五 加 七 ， 二十二 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ),پانزده و هفت میشه بيست‌ودو.,( / : ( / : : ) : )
658,Twenty - two and six make twenty - eight .,( / : ( / : : ) : ),二十二 加 六 ， 二十八 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ),بيست‌ودو و شش میشه بيست‌وهشت...,( / : ( / : : ) : )
659,I have n't time to light it again .,( / : ( / ) : ( / : ( / : : ( / ) : ( / ) ) ) : ),没有 时间 去 再 点 着 它 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),وقت ندارم سيگارم را دوباره روشن کنم...,( / : : ( / ) : ( / ) : ( / : : ( / : ) : ( / ) ) )
660,Twenty - six and five make thirty - one .,( / : ( / : : ) : ),二十六 加 五 ， 三十一 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ),بيست‌وشش و پنج میشه سی‌ويک...,( / : ( / : : ) : )
661,Phew !,( / : ),哎哟！,( / : ( ) ( / ) ),آخ...,( / : )
662,"Then that makes five - hundred - and - one - million , six - hundred - twenty - two - thousand , seven - hundred - thirty - one . """,( / : : ( / ) ),一共 是 五亿一百六十二万二千七百三十一 。 ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),پس اين می‌شود پانصدويک ميليون و ششصدوبيست‌ودو هزار و هفتصدوسی‌ويک.,( / : ( / ) : )
663,""" Five hundred million what ? "" asked the little prince .",( / : ( / : ( / ) ) : ( / : ) ),“ 五亿 什么 呀 ？ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),پانصد ميليون چه؟,( / : )
664,""" Eh ?",( / : : ),“ 嗯 ？,( / : ( ) ( / : ( ) ( / ) ) ),وا!,( / : )
665,Are you still there ?,( / : ( / ) : ( / ) : : ( / ) ),你 还 待 在 这儿 那 ？,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),تو هنوز اينجايی؟,( / : ( / ) : ( / ) : ( / ) : ( / ) )
666,Five - hundred - and - one million - - I can n't stop ...,( / : : ( / : ( / : ( / ) ) : ) ),五亿一百万 … 我 也 不 知道 是 什么 了 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ),پانصدويک ميليون چيز... چه می‌دانم...,( / : ( / : ) : ( / : : ( / ) ) )
667,I have so much to do !,( / : ( / ) : ( / : ( / : ( / ) ) ) ),我 的 工作 很多 …,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ),آنقدر کار دارم که نگو!,( / : ( / ) : ( / : ( / ) ) )
668,I am concerned with matters of consequence .,( / : ( / : ( / ) ) : ( / ) ),我 是 很 严肃 的 ，,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),من يک آدم جدی هستم,( / : ( / : ( / ) ) )
669,I do n't amuse myself with balderdash .,( / : ( / ) : : ( / ) : ),我 可是 从来 也 没有 功夫 去 闲聊 ！,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),وقت خود را به ياوه‌بافی نمی‌گذرانم.,( / : : ( / ) : ( / : ) : ( / ) )
670,"Two and five make seven ... """,( / : : ( / : : ) ),二 加 五 得 七 … ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ),دو و پنج میشه هفت...,( / : ( / : : ) : )
671,""" Five - hundred - and - one million what ? "" repeated the little prince , who never in his life had let go of a question once he had asked it .",( / : ( / : ( / ) : ( / : : ( / : ( / : ( / : ) ) ) : ( / : ) : ( / : : ) : ( / ) ) ) : ( / : ) ),“ 五亿一百万 什么 呀 ？ ” 小 王子 重复 问道 。 一旦 他 提出 了 一 个 问题 ， 是 从来 也 不 会 放弃 的 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),شازده کوچولو که به عمر خود هرگز از سوالی که می‌کرد دست‌بردار نبود، باز پرسيد: آخر پانصدويک ميليون چه؟,( / : ( / : ( / ) : ( / : : ( / : ) : ( / ) : ( / : ( / : ) ) ) ) : ( / : ) : ( / ) )
672,The businessman raised his head .,( / : ( / ) : ( / : ) ),这 位 实业家 抬 起 头 ， 说 ：,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) ) ),کارفرما سرش را بلند کرد:,( / : ( / ) : ( / : ) )
673,""" During the fifty - four years that I have inhabited this planet , I have been disturbed only three times .",( / : ( / ) : ( / : : ( / ) ) : ( / : : ( / : ( / ) ) : ( / : : ( / ) ) ) ),“ 我 住 在 这个 星球 上 五十四 年 以来 ， 只 被 打搅 过 三 次 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ) ) ) ),- در پنجاه و چهار سالی که ساکن اين سياره هستم، فقط سه بار مزاحم من شده‌اند.,( / : : ( / ) : ( / ) : ( / ) : ( / : : ( / : ( / ) ) : ( / : : ( / ) ) ) )
674,"The first time was twenty - two years ago , when some giddy goose fell from goodness knows where .",( / : ( / : ( / : ) ) : ( / : ( / ) : ( / : : ( / ) ) : ( / : ( / : ( / ) : ( / ) ) : ( / : ( / : ( / ) ) ) ) ) ),第一 次 是 二十二 年 前 ， 不 知 从 哪里 跑来 了 一 只 金龟子 来 打搅 我 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) ),بار اول در بيست‌ودو سال پيش يک سوسک طلايی ناراحتم کرد که خدا می‌داند از کجا افتاده بود.,( / : ( / : ( / : ) ) : ( / : ( / : : ( / ) ) : ( / : ( / : ( / ) : ( / : ( / ) ) ) : ( / : ( / : ( / ) ) ) ) ) )
675,"He made the most frightful noise that resounded all over the place , and I made four mistakes in my addition .",( / : ( / : ( / ) : ( / : ( / : ( / : ( / ) ) ) : ( / : ( / ) ) ) ) : ( / : : : ( / : ( / ) ) ) ),它 发出 一 种 可怕 的 噪音 ， 使 我 在 一 笔 帐目 中 出 了 四 个 差错 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),حيوان صدای وحشتناکی از خود در‌می‌آورد و من در يک عمل جمع چهار تا اشتباه کردم.,( / : ( / : ( / ) : ( / : ( / ) ) : ) : ( / : : ( / ) : ( / : ) ) )
